Job Title,Job Location,Company,Estimate Base Salary,Low Estimate,High Estimate,Company Size,Company Type,Company Sector,Company Founded,Company Industry,Company Revenue,Company Rating,Company Friend Reccomendation,Company CEO Approval,Companny Number of Rater,Company Career Opportinities,Compensation and Benefits,Company Culture and Values,Company Senior Management,Company Work Life Balance,Country,State,python_yn,r_yn,sql_yn,java_yn,julia_yn,scala_yn,c_yn,c++_yn,javascript_yn,spark_yn,hadoop_yn,matlab_yn,sas_yn,git_yn,excel_yn,nosql_yn,aws_yn,mongodb_yn,cassandra_yn,hive_yn,bigml_yn,tableau_yn,powerbi_yn,nlp_yn,pytorch_yn,tensorflow_yn,mathematic_yn,statistic_yn
Data Analyst,Mulgrave,Kmart,59785,56000,64000,10000+ Employees,Subsidiary or Business Segment,Retail & Wholesale,1899.0,General Merchandise & Superstores,$5 to $10 billion (USD),3.5,62.0,65.0,1842.0,3.1,2.9,3.3,3.1,3.5,Australia,Victoria,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Technology Specialist,Melbourne,Accenture,83812,65000,108000,10000+ Employees,Company - Public,Management & Consulting,1989.0,Business Consulting,$10+ billion (USD),3.9,76.0,85.0,245.0,4.0,3.4,3.8,3.4,3.2,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Graduate Research Fellow,Melbourne,CSIRO,89465,87000,92000,5001 to 10000 Employees,Government,Government & Public Administration,1926.0,National Services & Agencies,$500 million to $1 billion (USD),3.8,68.0,58.0,145.0,3.4,3.4,3.5,3.0,4.1,Australia,Victoria,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Melbourne,RightShip,87750,70000,110000,51 to 200 Employees,Company - Private,Transportation & Logistics,2001.0,Shipping & Trucking,Unknown / Non-Applicable,4.0,61.0,100.0,2.0,3.6,4.3,3.8,3.7,3.7,Australia,Victoria,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Support Engineer,Melbourne,Afterpay,125650,110000,143000,1001 to 5000 Employees,Company - Public,Information Technology,2014.0,Internet & Web Services,$5 to $10 million (USD),3.6,64.0,86.0,49.0,3.5,3.5,3.7,3.3,3.5,Australia,Victoria,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Associate Systems Analyst,Melbourne,State Street Corporation,91490,76000,110000,10000+ Employees,Company - Public,Finance,1792.0,Investment & Asset Management,$10+ billion (USD),3.4,63.0,75.0,1337.0,3.3,3.1,3.4,3.1,3.3,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Summer Non Title,Melbourne,Deloitte,77041,76000,78000,10000+ Employees,Company - Private,Finance,1850.0,Accounting & Tax,$10+ billion (USD),4.0,82.0,87.0,10725.0,4.1,3.6,4.0,3.7,3.2,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Melbourne,Openpay Group,104757,93000,118000,201 to 500 Employees,Company - Public,Finance,2014.0,Banking & Lending,Unknown / Non-Applicable,3.7,71.0,76.0,6.0,3.3,3.6,3.6,3.4,3.7,Australia,Victoria,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
Analyst,Melbourne,AustralianSuper,124953,120000,130000,501 to 1000 Employees,Non-profit Organisation,Finance,2006.0,Investment & Asset Management,$10+ billion (USD),4.1,86.0,100.0,3.0,3.9,3.3,4.1,3.2,3.9,Australia,Victoria,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Machine Learning Engineer,Melbourne,Deloitte,80000,80000,80000,10000+ Employees,Company - Private,Finance,1850.0,Accounting & Tax,$10+ billion (USD),4.0,82.0,87.0,10725.0,4.1,3.6,4.0,3.7,3.2,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Southbank,Digitas,112943,95000,135000,5001 to 10000 Employees,Subsidiary or Business Segment,Media & Communication,1980.0,Advertising & Public Relations,Unknown / Non-Applicable,3.8,69.0,69.0,167.0,3.6,3.5,3.8,3.3,3.4,Australia,Victoria,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Data Engineer,Melbourne,Deputy,142178,140000,145000,201 to 500 Employees,Company - Private,Information Technology,2008.0,Software Development,Unknown / Non-Applicable,4.0,76.0,79.0,81.0,3.8,3.9,4.1,3.8,4.1,Australia,Victoria,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Research Fellow,Melbourne,University of Melbourne,90944,77000,105000,5001 to 10000 Employees,College / University,Education,1853.0,Colleges & Universities,$2 to $5 billion (USD),4.3,89.0,78.0,129.0,3.6,4.0,4.0,3.5,4.2,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Title,Melbourne,Simplot,114935,105000,126000,5001 to 10000 Employees,Company - Private,Agriculture,1935.0,Crop Production,$5 to $10 billion (USD),3.0,47.0,59.0,72.0,2.6,3.0,2.6,2.4,2.8,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Associate Consultant,Melbourne,Capgemini Australia,66000,66000,66000,1001 to 5000 Employees,Company - Public,Information Technology,1967.0,Enterprise Software & Network Solutions,$10+ billion (USD),4.1,87.0,72.0,16.0,4.0,3.4,4.2,3.8,4.1,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIS Analyst,Melbourne,SMEC,89800,72000,112000,5001 to 10000 Employees,Company - Private,Management & Consulting,1949.0,Business Consulting,$500 million to $1 billion (USD),4.2,89.0,86.0,153.0,4.1,3.6,4.1,3.9,4.0,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Translator,Southbank,Kraft Heinz Company,84514,82000,87000,10000+ Employees,Company - Public,Manufacturing,2015.0,Food & Beverage Manufacturing,$10+ billion (USD),3.4,59.0,71.0,702.0,3.5,3.7,3.1,2.9,2.8,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Research Scientist,Melbourne,Ramsay Health Care,97847,84000,114000,10000+ Employees,Company - Public,Healthcare,1964.0,Healthcare Services & Hospitals,$5 to $10 billion (USD),3.6,68.0,61.0,75.0,3.3,2.9,3.2,3.0,3.3,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Mulgrave,Kmart,59785,56000,64000,10000+ Employees,Subsidiary or Business Segment,Retail & Wholesale,1899.0,General Merchandise & Superstores,$5 to $10 billion (USD),3.5,62.0,65.0,1842.0,3.1,2.9,3.3,3.1,3.5,Australia,Victoria,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Engineer,Melbourne,Eliiza,102005,95000,110000,51 to 200 Employees,Company - Private,Information Technology,2017.0,Information Technology Support Services,Unknown / Non-Applicable,4.6,100.0,100.0,2.0,4.5,4.0,5.0,5.0,4.0,Australia,Victoria,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Senior Clinical Research Associate,Melbourne,IQVIA,95695,81000,113000,10000+ Employees,Company - Public,Pharmaceutical & Biotechnology,2017.0,Biotech & Pharmaceuticals,$10+ billion (USD),4.0,82.0,83.0,3274.0,3.8,3.6,3.9,3.6,3.7,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Melbourne,Deloitte,89531,84000,95000,10000+ Employees,Company - Private,Finance,1850.0,Accounting & Tax,$10+ billion (USD),4.0,82.0,87.0,10725.0,4.1,3.6,4.0,3.7,3.2,Australia,Victoria,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
Data Scientist,Melbourne,Cash App,114837,102000,129000,1001 to 5000 Employees,Company - Public,Information Technology,2013.0,Computer Hardware Development,Unknown / Non-Applicable,4.5,98.0,89.0,22.0,4.5,4.3,4.6,4.1,4.2,Australia,Victoria,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
Graduate Consultant,Melbourne,Grant Thornton Australia,69825,65000,76000,5001 to 10000 Employees,Company - Private,Finance,1924.0,Accounting & Tax,$100 to $500 million (USD),3.9,79.0,85.0,752.0,4.0,3.4,3.9,3.6,3.3,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Director Data Scientist,Melbourne,Culture Amp,104554,99000,110000,501 to 1000 Employees,Company - Private,Information Technology,2011.0,Internet & Web Services,Unknown / Non-Applicable,4.1,80.0,90.0,100.0,4.1,4.0,4.3,4.1,4.3,Australia,Victoria,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Melbourne,University of Melbourne,120568,110000,131000,5001 to 10000 Employees,College / University,Education,1853.0,Colleges & Universities,$2 to $5 billion (USD),4.3,89.0,78.0,129.0,3.6,4.0,4.0,3.5,4.2,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Scientist,Hawthorn East,Coles Supermarkets,118481,100000,140000,10000+ Employees,Subsidiary or Business Segment,Retail & Wholesale,1914.0,Grocery Stores,$10+ billion (USD),3.7,75.0,80.0,274.0,3.3,3.2,3.3,3.0,3.3,Australia,Victoria,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Data Specialist,Melbourne,Tata Consultancy Services (TCS),105000,90000,120000,10000+ Employees,Company - Public,Information Technology,1968.0,Computer Hardware Development,$10+ billion (USD),3.9,76.0,87.0,30783.0,3.7,3.1,4.1,3.3,3.9,Australia,Victoria,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Melbourne,AGL Energy,113944,100000,130000,1001 to 5000 Employees,Company - Public,"Energy, Mining, Utilities",1837.0,Energy & Utilities,$1 to $2 billion (USD),3.3,59.0,42.0,39.0,3.1,3.4,3.3,2.7,3.9,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Data Engineer,Melbourne,PageUp People,111982,95000,132000,201 to 500 Employees,Company - Private,Information Technology,1997.0,Enterprise Software & Network Solutions,$25 to $50 million (USD),4.0,71.0,88.0,21.0,3.3,3.0,3.8,3.4,3.8,Australia,Victoria,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Support Specialist,Southbank,Defence Services,113842,108000,120000,501 to 1000 Employees,Company - Private,Management & Consulting,1999.0,Business Consulting,Unknown / Non-Applicable,4.5,92.0,92.0,13.0,3.9,4.0,4.5,4.1,4.5,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Research Assistant,Melbourne,CSIRO,92500,87000,98000,5001 to 10000 Employees,Government,Government & Public Administration,1926.0,National Services & Agencies,$500 million to $1 billion (USD),3.8,68.0,58.0,145.0,3.4,3.4,3.5,3.0,4.1,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Consultant,Melbourne,DXC Technology,102791,72000,147000,5001 to 10000 Employees,Company - Public,Information Technology,2017.0,Information Technology Support Services,$1 to $2 billion (USD),3.6,69.0,81.0,5469.0,3.4,3.1,3.6,3.3,3.8,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Melbourne,Xero,104523,95000,115000,1001 to 5000 Employees,Company - Public,Information Technology,2006.0,Computer Hardware Development,$100 to $500 million (USD),4.2,87.0,86.0,357.0,3.9,3.8,4.5,3.8,4.6,Australia,Victoria,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Specialist Manager,Braeside,Toll Global Express,64092,53000,78000,10000+ Employees,Company - Public,Transportation & Logistics,1888.0,Taxi & Car Services,$5 to $10 billion (USD),3.5,63.0,71.0,97.0,3.3,3.1,3.3,3.1,3.4,Australia,Victoria,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Summer Non Title,Melbourne,Deloitte,77041,76000,78000,10000+ Employees,Company - Private,Finance,1850.0,Accounting & Tax,$10+ billion (USD),4.0,82.0,87.0,10725.0,4.1,3.6,4.0,3.7,3.2,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Analyst,Melbourne,ANZ Banking Group,95917,80000,115000,10000+ Employees,Company - Public,Finance,1835.0,Banking & Lending,Unknown / Non-Applicable,3.9,80.0,83.0,2339.0,3.9,3.7,4.1,3.7,4.0,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Analyst,Melbourne,ANZ Banking Group,95917,80000,115000,10000+ Employees,Company - Public,Finance,1835.0,Banking & Lending,Unknown / Non-Applicable,4.1,85.0,86.0,1596.0,3.9,3.7,4.1,3.7,4.0,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Clinical Research Associate,Mulgrave,Bristol Myers Squibb,96555,79000,118000,10000+ Employees,Company - Public,Pharmaceutical & Biotechnology,1858.0,Biotech & Pharmaceuticals,$10+ billion (USD),3.9,76.0,82.0,1165.0,3.6,3.9,3.8,3.5,3.7,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Melbourne,ANZ Banking Group,115631,94000,143000,10000+ Employees,Company - Public,Finance,1835.0,Banking & Lending,Unknown / Non-Applicable,4.1,85.0,86.0,1596.0,3.9,3.7,4.1,3.7,4.0,Australia,Victoria,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinical Research Assistant,Melbourne,Alfred Health,62718,62000,63000,5001 to 10000 Employees,Hospital,Healthcare,1871.0,Healthcare Services & Hospitals,Unknown / Non-Applicable,4.2,93.0,77.0,28.0,4.0,3.6,4.1,4.0,4.0,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinical Research Associate,Mulgrave,Bristol Myers Squibb,96555,79000,118000,10000+ Employees,Company - Public,Pharmaceutical & Biotechnology,1858.0,Biotech & Pharmaceuticals,$10+ billion (USD),3.9,76.0,82.0,1165.0,3.6,3.9,3.8,3.5,3.7,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Melbourne,ANZ Banking Group,115631,94000,143000,10000+ Employees,Company - Public,Finance,1835.0,Banking & Lending,Unknown / Non-Applicable,4.1,85.0,86.0,1596.0,3.9,3.7,4.1,3.7,4.0,Australia,Victoria,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Analyst,Melbourne,ANZ Banking Group,95917,80000,115000,10000+ Employees,Company - Public,Finance,1835.0,Banking & Lending,Unknown / Non-Applicable,4.1,85.0,86.0,1596.0,3.9,3.7,4.1,3.7,4.0,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Scientist,Melbourne,ANZ Banking Group,115631,94000,143000,10000+ Employees,Company - Public,Finance,1835.0,Banking & Lending,Unknown / Non-Applicable,4.1,85.0,86.0,1596.0,3.9,3.7,4.1,3.7,4.0,Australia,Victoria,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Engineer,Australia,Indeed,183000,149000,217000,5001 to 10000 Employees,Company - Private,Information Technology,2004.0,Internet & Web Services,$2 to $5 billion (USD),4.4,90.0,94.0,1020.0,4.1,4.3,4.5,4.1,4.5,Australia,Victoria,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QC Analyst,Melbourne,Seqirus A CSL Company,109138,94000,126000,1001 to 5000 Employees,Company - Public,Pharmaceutical & Biotechnology,2015.0,Biotech & Pharmaceuticals,Less than $1 million (USD),3.8,72.0,92.0,75.0,3.5,3.7,3.7,3.4,3.7,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Engineer,Australia,Indeed,183000,149000,217000,5001 to 10000 Employees,Company - Private,Information Technology,2004.0,Internet & Web Services,$2 to $5 billion (USD),4.4,90.0,94.0,1020.0,4.1,4.3,4.5,4.1,4.5,Australia,Victoria,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Melbourne,Telstra,116663,95000,144000,10000+ Employees,Company - Public,Telecommunications,1901.0,Telecommunications Services,$10+ billion (USD),3.9,79.0,79.0,1263.0,3.6,3.8,3.9,3.4,4.2,Australia,Victoria,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinical Research Assistant,Melbourne,Alfred Health,62718,62000,63000,5001 to 10000 Employees,Hospital,Healthcare,1871.0,Healthcare Services & Hospitals,Unknown / Non-Applicable,4.2,93.0,77.0,28.0,4.0,3.6,4.1,4.0,4.0,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Melbourne,Telstra,116663,95000,144000,10000+ Employees,Company - Public,Telecommunications,1901.0,Telecommunications Services,$10+ billion (USD),3.9,79.0,79.0,1263.0,3.6,3.8,3.9,3.4,4.2,Australia,Victoria,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QC Analyst,Melbourne,Seqirus A CSL Company,109138,94000,126000,1001 to 5000 Employees,Company - Public,Pharmaceutical & Biotechnology,2015.0,Biotech & Pharmaceuticals,Less than $1 million (USD),3.8,72.0,92.0,75.0,3.5,3.7,3.7,3.4,3.7,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinical Research Associate,Melbourne,"Medpace, Inc.",67053,59000,76000,1001 to 5000 Employees,Company - Public,Pharmaceutical & Biotechnology,1992.0,Biotech & Pharmaceuticals,$100 to $500 million (USD),3.3,61.0,51.0,401.0,3.4,2.9,3.2,3.0,3.1,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinical Research Assistant,Melbourne,Alfred Health,62718,62000,63000,5001 to 10000 Employees,Hospital,Healthcare,1871.0,Healthcare Services & Hospitals,Unknown / Non-Applicable,4.2,93.0,77.0,28.0,4.0,3.6,4.1,4.0,4.0,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinical Research Assistant,Melbourne,Alfred Health,62718,62000,63000,5001 to 10000 Employees,Hospital,Healthcare,1871.0,Healthcare Services & Hospitals,Unknown / Non-Applicable,4.2,93.0,77.0,28.0,4.0,3.6,4.1,4.0,4.0,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Mulgrave,Kmart,59785,56000,64000,10000+ Employees,Subsidiary or Business Segment,Retail & Wholesale,1899.0,General Merchandise & Superstores,$5 to $10 billion (USD),3.5,62.0,65.0,1842.0,3.1,2.9,3.3,3.1,3.5,Australia,Victoria,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Graduate Research Fellow,Melbourne,CSIRO,89465,87000,92000,5001 to 10000 Employees,Government,Government & Public Administration,1926.0,National Services & Agencies,$500 million to $1 billion (USD),3.8,68.0,58.0,145.0,3.4,3.4,3.5,3.0,4.1,Australia,Victoria,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinical Research Associate,Melbourne,"Medpace, Inc.",67053,59000,76000,1001 to 5000 Employees,Company - Public,Pharmaceutical & Biotechnology,1992.0,Biotech & Pharmaceuticals,$100 to $500 million (USD),3.3,61.0,51.0,401.0,3.4,2.9,3.2,3.0,3.1,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graduate Research Fellow,Melbourne,CSIRO,89465,87000,92000,5001 to 10000 Employees,Government,Government & Public Administration,1926.0,National Services & Agencies,$500 million to $1 billion (USD),3.8,68.0,58.0,145.0,3.4,3.4,3.5,3.0,4.1,Australia,Victoria,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QC Analyst,Melbourne,Seqirus A CSL Company,109138,94000,126000,1001 to 5000 Employees,Company - Public,Pharmaceutical & Biotechnology,2015.0,Biotech & Pharmaceuticals,Less than $1 million (USD),3.8,72.0,92.0,75.0,3.5,3.7,3.7,3.4,3.7,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Melbourne,Openpay Group,104757,93000,118000,201 to 500 Employees,Company - Public,Finance,2014.0,Banking & Lending,Unknown / Non-Applicable,3.7,71.0,76.0,6.0,3.3,3.6,3.6,3.4,3.7,Australia,Victoria,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
QC Analyst,Melbourne,Seqirus A CSL Company,109138,94000,126000,1001 to 5000 Employees,Company - Public,Pharmaceutical & Biotechnology,2015.0,Biotech & Pharmaceuticals,Less than $1 million (USD),3.8,72.0,92.0,75.0,3.5,3.7,3.7,3.4,3.7,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Mulgrave,Kmart,59785,56000,64000,10000+ Employees,Subsidiary or Business Segment,Retail & Wholesale,1899.0,General Merchandise & Superstores,$5 to $10 billion (USD),3.5,62.0,65.0,1842.0,3.1,2.9,3.3,3.1,3.5,Australia,Victoria,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Machine Learning Engineer,Melbourne,Deloitte,80000,80000,80000,10000+ Employees,Company - Private,Finance,1850.0,Accounting & Tax,$10+ billion (USD),4.0,82.0,87.0,10725.0,4.1,3.6,4.0,3.7,3.2,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinical Research Associate,Melbourne,"Medpace, Inc.",67053,59000,76000,1001 to 5000 Employees,Company - Public,Pharmaceutical & Biotechnology,1992.0,Biotech & Pharmaceuticals,$100 to $500 million (USD),3.3,61.0,51.0,401.0,3.4,2.9,3.2,3.0,3.1,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinical Research Associate,Melbourne,"Medpace, Inc.",67053,59000,76000,1001 to 5000 Employees,Company - Public,Pharmaceutical & Biotechnology,1992.0,Biotech & Pharmaceuticals,$100 to $500 million (USD),3.3,61.0,51.0,401.0,3.4,2.9,3.2,3.0,3.1,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Melbourne,Openpay Group,104757,93000,118000,201 to 500 Employees,Company - Public,Finance,2014.0,Banking & Lending,Unknown / Non-Applicable,3.7,71.0,76.0,6.0,3.3,3.6,3.6,3.4,3.7,Australia,Victoria,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
Data Analyst,Mulgrave,Kmart,59785,56000,64000,10000+ Employees,Subsidiary or Business Segment,Retail & Wholesale,1899.0,General Merchandise & Superstores,$5 to $10 billion (USD),3.5,62.0,65.0,1842.0,3.1,2.9,3.3,3.1,3.5,Australia,Victoria,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Translator,Southbank,Kraft Heinz Company,84514,82000,87000,10000+ Employees,Company - Public,Manufacturing,2015.0,Food & Beverage Manufacturing,$10+ billion (USD),3.4,59.0,71.0,702.0,3.5,3.7,3.1,2.9,2.8,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Mulgrave,Kmart,59785,56000,64000,10000+ Employees,Subsidiary or Business Segment,Retail & Wholesale,1899.0,General Merchandise & Superstores,$5 to $10 billion (USD),3.5,62.0,65.0,1842.0,3.1,2.9,3.3,3.1,3.5,Australia,Victoria,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Machine Learning Engineer,Melbourne,Deloitte,80000,80000,80000,10000+ Employees,Company - Private,Finance,1850.0,Accounting & Tax,$10+ billion (USD),4.0,82.0,87.0,10725.0,4.1,3.6,4.0,3.7,3.2,Australia,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Melbourne,Deloitte,89531,84000,95000,10000+ Employees,Company - Private,Finance,1850.0,Accounting & Tax,$10+ billion (USD),4.0,82.0,87.0,10725.0,4.1,3.6,4.0,3.7,3.2,Australia,Victoria,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
Data Analyst,Melbourne,Openpay Group,104757,93000,118000,201 to 500 Employees,Company - Public,Finance,2014.0,Banking & Lending,Unknown / Non-Applicable,3.7,71.0,76.0,6.0,3.3,3.6,3.6,3.4,3.7,Australia,Victoria,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
Data Analyst,Melbourne,Openpay Group,104757,93000,118000,201 to 500 Employees,Company - Public,Finance,2014.0,Banking & Lending,Unknown / Non-Applicable,3.7,71.0,76.0,6.0,3.3,3.6,3.6,3.4,3.7,Australia,Victoria,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
